Duty Period #,Flights
523,"['CC3621', 'CC2724', 'CC3473', 'CC1874']"
524,"['CC4215', 'CC2204', 'CC1125']"
525,"['CC2175', 'CC1373', 'CC2124', 'CC1601']"
526,"['CC1210', 'CC2175', 'CC1463', 'CC2204', 'CC1125']"
527,"['CC3677', 'CC2277', 'CC1198', 'CC2806', 'CC3718']"
528,"['CC1210', 'CC2332', 'CC1301', 'CC2204', 'CC1814']"
529,"['CC1918', 'CC1247', 'CC3056']"
530,"['CC3840', 'CC1940', 'CC1031', 'CC2146']"
531,"['CC4920', 'CC2579', 'CC3597', 'CC3191']"
532,"['CC1110', 'CC2697', 'CC3644', 'CC3056']"
533,"['CC3897', 'CC2361', 'CC1198', 'CC2246', 'CC1490']"
534,"['CC1638', 'CC2724', 'CC3404', 'CC1814']"
535,"['CC3840', 'CC2332', 'CC1301', 'CC2875']"
536,"['CC3897', 'CC2277', 'CC1551', 'CC2443', 'CC1125']"
537,"['CC1210', 'CC2332', 'CC1582', 'CC2627']"
538,"['CC2410', 'CC1463', 'CC2246', 'CC1814']"
539,"['CC1110', 'CC2361', 'CC1247', 'CC2146', 'CC1527']"
540,"['CC1284', 'CC2875']"
541,"['CC3897', 'CC3313', 'CC5141']"
542,"['CC1918', 'CC1551', 'CC2773', 'CC3540']"
543,"['CC1152', 'CC2486', 'CC1031', 'CC2146', 'CC1814']"
544,"['CC1638', 'CC2032', 'CC1011', 'CC2246', 'CC1125']"
545,"['CC2361', 'CC1347']"
546,"['CC1638', 'CC2032', 'CC1011', 'CC2806', 'CC3568']"
547,"['CC1210', 'CC1918', 'CC1463', 'CC2246', 'CC1347']"
548,"['CC2097', 'CC1069', 'CC2002', 'CC1031', 'CC3056']"
549,"['CC1918', 'CC1435', 'CC2697', 'CC3597', 'CC3056']"
550,"['CC1638', 'CC2277', 'CC1198', 'CC2773', 'CC3540']"
551,"['CC3897', 'CC2361', 'CC1601', 'CC2875']"
552,"['CC3840', 'CC2124', 'CC1031', 'CC2594']"
553,"['CC2745', 'CC3741', 'CC2002', 'CC1394', 'CC2204']"
554,"['CC1110', 'CC2398', 'CC1198', 'CC2697', 'CC3568']"
555,"['CC1152', 'CC2032', 'CC1198', 'CC2246', 'CC1701']"
556,"['CC2097', 'CC1069', 'CC2066', 'CC1814']"
557,"['CC1674', 'CC3741', 'CC2302', 'CC1762', 'CC3540']"
558,"['CC1674', 'CC3741', 'CC2124', 'CC1582', 'CC2594']"
559,"['CC1210', 'CC2175', 'CC1198', 'CC3149', 'CC4679']"
560,"['CC2097', 'CC1069', 'CC2724', 'CC3644', 'CC2875']"
561,"['CC1110', 'CC2538', 'CC1394', 'CC2953']"
562,"['CC1394', 'CC3191']"
563,"['CC1152', 'CC2538', 'CC1551', 'CC2443']"
564,"['CC3621', 'CC2277', 'CC1247', 'CC3191']"
565,"['CC1152', 'CC2361', 'CC1011', 'CC2443', 'CC1701']"
566,"['CC2097', 'CC1463', 'CC2806', 'CC3540']"
567,"['CC1152', 'CC2361', 'CC1601', 'CC3056']"
568,"['CC3840', 'CC2332', 'CC1031', 'CC2146', 'CC1527']"
569,"['CC1373', 'CC2579', 'CC3404', 'CC1527']"
570,"['CC1110', 'CC2398', 'CC1011', 'CC2443', 'CC1527']"
571,"['CC1210', 'CC1940', 'CC1394', 'CC2204', 'CC1527']"
572,"['CC1210', 'CC2654', 'CC3597']"
573,"['CC1152', 'CC2032', 'CC1198', 'CC2204', 'CC1814']"
574,"['CC2410', 'CC1284', 'CC2724', 'CC3597']"
575,"['CC4106', 'CC4483', 'CC4009']"
576,"['CC1069', 'CC2697', 'CC3597', 'CC2594']"
577,"['CC3840', 'CC2849', 'CC4047']"
578,"['CC3897', 'CC2361', 'CC1198', 'CC2246', 'CC1527']"
579,"['CC1210', 'CC2277', 'CC1394', 'CC2204']"
580,"['CC4949', 'CC2146', 'CC1125']"
581,"['CC1210', 'CC1918', 'CC1247', 'CC2773', 'CC3540']"
582,"['CC1210', 'CC2175', 'CC1373', 'CC2500', 'CC1527']"
583,"['CC3897', 'CC2398', 'CC1247', 'CC2204', 'CC1874']"
584,"['CC1638', 'CC2486', 'CC1394', 'CC2146', 'CC1490']"
585,"['CC4920', 'CC2486', 'CC1582', 'CC2594']"
586,"['CC3840', 'CC1940', 'CC1301', 'CC2594']"
587,"['CC1210', 'CC1918', 'CC1435', 'CC2443', 'CC1347']"
588,"['CC1674', 'CC3741', 'CC2724', 'CC3473', 'CC1527']"
589,"['CC4106', 'CC4282']"
590,"['CC1210', 'CC2538', 'CC1551', 'CC2773', 'CC3540']"
591,"['CC1435', 'CC2302', 'CC1601', 'CC2146', 'CC1490']"
592,"['CC1110', 'CC2332', 'CC1301', 'CC2146', 'CC1814']"
593,"['CC3778', 'CC2124', 'CC1301', 'CC2146', 'CC1527']"
594,"['CC3840', 'CC2332', 'CC1601', 'CC1975']"
595,"['CC1110', 'CC2398', 'CC1011', 'CC2806', 'CC3540']"
596,"['CC3677', 'CC2486', 'CC1301', 'CC2953']"
597,"['CC1110', 'CC2361', 'CC1551', 'CC3149', 'CC4679']"
598,"['CC3897', 'CC2361', 'CC1247', 'CC2066']"
599,"['CC1638', 'CC2332']"
600,"['CC4829', 'CC2724', 'CC3644', 'CC3056']"
601,"['CC2097', 'CC1733', 'CC3434', 'CC1701']"
602,"['CC3778', 'CC2654', 'CC3473']"
603,"['CC4829', 'CC1940', 'CC1601', 'CC2146', 'CC1490']"
604,"['CC3677', 'CC2032', 'CC1551', 'CC2773']"
605,"['CC1152', 'CC2398', 'CC1198', 'CC2066', 'CC1125']"
606,"['CC3343', 'CC5181', 'CC2773']"
607,"['CC1110', 'CC2443', 'CC1490']"
608,"['CC3897', 'CC2277', 'CC1247', 'CC2773']"
609,"['CC2410', 'CC1284', 'CC2302', 'CC1347']"
610,"['CC1152', 'CC2277', 'CC1247', 'CC2697', 'CC3718']"
611,"['CC2097', 'CC1435', 'CC2302', 'CC1031', 'CC2627']"
612,"['CC4920', 'CC2124', 'CC1031', 'CC1975']"
613,"['CC2410', 'CC1284', 'CC2302', 'CC1125']"
614,"['CC3897', 'CC2302', 'CC1031', 'CC2146', 'CC1125']"
615,"['CC1210', 'CC2032', 'CC1011', 'CC2146', 'CC1527']"
616,"['CC1110', 'CC2538', 'CC1551', 'CC2443', 'CC1814']"
617,"['CC1284', 'CC2002', 'CC1601', 'CC1975']"
618,"['CC3677', 'CC2277', 'CC1247', 'CC2246', 'CC1527']"
619,"['CC2398', 'CC1601', 'CC3056']"
620,"['CC1152', 'CC2398', 'CC1247', 'CC2697', 'CC3540']"
621,"['CC4829', 'CC2124', 'CC1394', 'CC2204', 'CC1874']"
622,"['CC1210', 'CC1940', 'CC1601']"
623,"['CC2032', 'CC1247', 'CC2443', 'CC1490']"
624,"['CC3778', 'CC2124', 'CC1847']"
625,"['CC3897', 'CC2277', 'CC1394', 'CC2204', 'CC1874']"
626,"['CC2538', 'CC1198', 'CC2204', 'CC1125']"
627,"['CC1638', 'CC2032', 'CC1011', 'CC2773']"
628,"['CC2277', 'CC1011', 'CC2953']"
629,"['CC1210', 'CC2500', 'CC1874']"
630,"['CC1210', 'CC2124', 'CC1301', 'CC2204', 'CC1490']"
631,"['CC2538', 'CC1551', 'CC2443', 'CC1814']"
632,"['CC1674', 'CC3778', 'CC2002', 'CC1582']"
633,"['CC1674', 'CC3778', 'CC2724', 'CC3644', 'CC3056']"
634,"['CC1918', 'CC1031', 'CC1975']"
635,"['CC3169', 'CC4769', 'CC1031', 'CC2875']"
636,"['CC4920', 'CC2124', 'CC1031', 'CC2146', 'CC1814']"
637,"['CC1210', 'CC2002', 'CC1031', 'CC3056']"
638,"['CC2175', 'CC1373', 'CC2579', 'CC3404', 'CC1814']"
639,"['CC1210', 'CC1918', 'CC1198', 'CC2204', 'CC1814']"
640,"['CC3621', 'CC2277', 'CC1247', 'CC2246']"
641,"['CC1210', 'CC2361', 'CC1031', 'CC2594']"
642,"['CC3741', 'CC2500', 'CC1582']"
643,"['CC1152', 'CC2925', 'CC3960', 'CC4314']"
644,"['CC1674', 'CC3404', 'CC1490']"
645,"['CC1069', 'CC2654', 'CC3644', 'CC2875']"
646,"['CC1152', 'CC1940', 'CC1394', 'CC2146', 'CC1490']"
647,"['CC4078', 'CC4404', 'CC3977', 'CC4344']"
648,"['CC1638', 'CC2277', 'CC1247', 'CC2246', 'CC1125']"
649,"['CC2097', 'CC1069', 'CC2579', 'CC3434', 'CC1527']"
650,"['CC3897', 'CC2486', 'CC1394', 'CC2146', 'CC1490']"
651,"['CC2745', 'CC3741', 'CC2002', 'CC1601']"
652,"['CC3621', 'CC2124', 'CC1394', 'CC3191']"
653,"['CC3840', 'CC2124', 'CC1582', 'CC3056']"
654,"['CC3677', 'CC2032', 'CC1551', 'CC2146', 'CC1814']"
655,"['CC1918', 'CC1435', 'CC2302', 'CC1125']"
656,"['CC1110', 'CC2277', 'CC1551', 'CC2594']"
657,"['CC3169', 'CC4769', 'CC1814']"
658,"['CC1463', 'CC2246', 'CC1814']"
659,"['CC2175', 'CC1198', 'CC2066', 'CC1347']"
660,"['CC3621', 'CC2032', 'CC1198', 'CC2246', 'CC1701']"
661,"['CC3778', 'CC2579', 'CC3644', 'CC3056']"
662,"['CC1210', 'CC2277', 'CC1198', 'CC2246', 'CC1701']"
663,"['CC1110', 'CC2398', 'CC1198', 'CC2246', 'CC1814']"
664,"['CC1210', 'CC2175', 'CC1463', 'CC2697', 'CC3718']"
665,"['CC1210', 'CC2398', 'CC1394']"
666,"['CC2925', 'CC3809']"
667,"['CC3621', 'CC2398', 'CC1198', 'CC2953']"
668,"['CC3897', 'CC1918', 'CC1463', 'CC2806', 'CC3718']"
669,"['CC2175', 'CC1011', 'CC2443', 'CC1874']"
670,"['CC3621', 'CC2361', 'CC1551', 'CC2066', 'CC1701']"
671,"['CC2410', 'CC1463', 'CC2066', 'CC1874']"
672,"['CC2097', 'CC1284', 'CC2486', 'CC1394', 'CC3191']"
673,"['CC2175', 'CC1435', 'CC2806', 'CC3540']"
674,"['CC1210', 'CC2332', 'CC1301', 'CC2204', 'CC1490']"
675,"['CC3621', 'CC1918', 'CC1463', 'CC2500', 'CC1762']"
676,"['CC3840', 'CC2579', 'CC3404', 'CC1347', 'CC2594']"
677,"['CC3778', 'CC2654']"
678,"['CC1110', 'CC2277', 'CC1301', 'CC2146', 'CC1527']"
679,"['CC4694', 'CC1011', 'CC2204']"
680,"['CC1069', 'CC2124', 'CC1301', 'CC2594']"
681,"['CC1069', 'CC2332', 'CC1031', 'CC3056']"
682,"['CC1210', 'CC2724', 'CC3404', 'CC1814']"
683,"['CC1638', 'CC1940', 'CC1301', 'CC2953']"
684,"['CC4829', 'CC2124', 'CC1601', 'CC2146']"
685,"['CC4829', 'CC2332', 'CC1301', 'CC2146', 'CC1814']"
686,"['CC2097', 'CC1069', 'CC2697', 'CC3644']"
687,"['CC3919', 'CC4483', 'CC3960', 'CC4519']"
688,"['CC3897', 'CC2538', 'CC1551', 'CC2697', 'CC3540']"
689,"['CC3897', 'CC2538', 'CC1799', 'CC4731', 'CC1490']"
690,"['CC1463', 'CC2204', 'CC1814']"
691,"['CC4920', 'CC2724', 'CC3473', 'CC1874']"
692,"['CC2277', 'CC1198', 'CC2146', 'CC1814']"
693,"['CC3897', 'CC2002', 'CC1762', 'CC3718']"
694,"['CC3897', 'CC2538', 'CC1198', 'CC2204', 'CC1874']"
695,"['CC3621', 'CC2361', 'CC1011', 'CC2246', 'CC1874']"
696,"['CC4829', 'CC3115']"
697,"['CC2097', 'CC1463', 'CC2302', 'CC1847']"
698,"['CC3897', 'CC1918', 'CC1551', 'CC2697']"
699,"['CC4920', 'CC2302', 'CC1031', 'CC3191']"
700,"['CC1210', 'CC2002', 'CC1301', 'CC2204', 'CC1125']"
701,"['CC4920', 'CC3087', 'CC4606']"
702,"['CC1210', 'CC2361', 'CC1198', 'CC2066']"
703,"['CC2410', 'CC1301', 'CC2953']"
704,"['CC1110', 'CC2398', 'CC1551', 'CC2204']"
705,"['CC2097', 'CC1069', 'CC2486', 'CC1301']"
706,"['CC2032', 'CC1011', 'CC2204', 'CC1125']"
707,"['CC1638', 'CC2032', 'CC1247', 'CC2204']"
708,"['CC1435', 'CC2500', 'CC1125']"
709,"['CC1638', 'CC2124', 'CC1301', 'CC2204', 'CC1125']"
710,"['CC3741', 'CC2124', 'CC1582', 'CC2594']"
711,"['CC1210', 'CC1918', 'CC1247', 'CC2627']"
712,"['CC3897', 'CC2277', 'CC1301', 'CC2204', 'CC1527']"
713,"['CC1210', 'CC3343', 'CC5181', 'CC2204', 'CC1125']"
714,"['CC3621', 'CC2538', 'CC1301', 'CC2204', 'CC1490']"
715,"['CC4126', 'CC4344', 'CC2875']"
716,"['CC4829', 'CC2654', 'CC3473', 'CC1125']"
717,"['CC4920', 'CC2654', 'CC3473', 'CC1347']"
718,"['CC1210', 'CC2398', 'CC1799', 'CC4781', 'CC2594']"
719,"['CC1674', 'CC3741', 'CC2953']"
720,"['CC2097', 'CC1284', 'CC2724', 'CC3434', 'CC1527']"
721,"['CC1210', 'CC2486', 'CC1394', 'CC2146', 'CC1490']"
722,"['CC3897', 'CC2398', 'CC1247', 'CC2246', 'CC1490']"
723,"['CC3621', 'CC2654', 'CC3473', 'CC1125']"
724,"['CC3741', 'CC2500', 'CC1582', 'CC2594']"
725,"['CC1110', 'CC2361', 'CC1198', 'CC2246', 'CC1125']"
726,"['CC1152', 'CC2398', 'CC1247', 'CC2204']"
727,"['CC2175', 'CC1373', 'CC2849', 'CC4009']"
728,"['CC1110', 'CC1940', 'CC1394', 'CC2204', 'CC1490']"
729,"['CC3621', 'CC2361', 'CC1551', 'CC2773', 'CC3540']"
730,"['CC3897', 'CC1940', 'CC1301', 'CC2204', 'CC1125']"
731,"['CC3897', 'CC2654', 'CC3434', 'CC1347', 'CC2594']"
732,"['CC2745', 'CC3778', 'CC2146', 'CC1814']"
733,"['CC1918', 'CC1435', 'CC2204', 'CC1527']"
734,"['CC1110', 'CC2579', 'CC3473', 'CC1490']"
735,"['CC2410', 'CC1284', 'CC2724', 'CC3644', 'CC2594']"
736,"['CC3897', 'CC2032', 'CC1301', 'CC2204', 'CC1814']"
737,"['CC3897', 'CC2332', 'CC1847']"
738,"['CC3621', 'CC1918', 'CC1799', 'CC4781', 'CC2594']"
739,"['CC1110', 'CC2032', 'CC1011', 'CC2697', 'CC3718']"
740,"['CC1373', 'CC2002', 'CC1582', 'CC2594']"
741,"['CC2097', 'CC1435', 'CC2302', 'CC1601', 'CC3191']"
742,"['CC3621', 'CC1918', 'CC1198', 'CC1975']"
743,"['CC3621', 'CC1918', 'CC1551', 'CC2146']"
744,"['CC3897', 'CC2361', 'CC1601']"
745,"['CC3343', 'CC5181', 'CC2204', 'CC1527']"
746,"['CC2097', 'CC1069', 'CC2697', 'CC3597', 'CC3191']"
747,"['CC1210', 'CC2175', 'CC1247', 'CC2875']"
748,"['CC3897', 'CC1940', 'CC1394', 'CC2627']"
749,"['CC2398', 'CC1551', 'CC2246', 'CC1125']"
750,"['CC1210', 'CC1940', 'CC1301']"
751,"['CC3897', 'CC2398', 'CC1011', 'CC2246', 'CC1490']"
752,"['CC3621', 'CC1918', 'CC1301', 'CC2806', 'CC3540']"
753,"['CC3621', 'CC2398', 'CC1551', 'CC2697', 'CC3568']"
754,"['CC3677', 'CC2277', 'CC1247']"
755,"['CC1152', 'CC2032', 'CC1011', 'CC2697', 'CC3597']"
756,"['CC1152', 'CC2124', 'CC1031', 'CC3056']"
757,"['CC3621', 'CC2398', 'CC1198', 'CC2806', 'CC3540']"
758,"['CC3677', 'CC2500', 'CC1125']"
759,"['CC3741', 'CC2724', 'CC3404', 'CC1874']"
760,"['CC3677', 'CC1940', 'CC1601', 'CC2953']"
761,"['CC1152', 'CC2538', 'CC1551', 'CC2773', 'CC3540']"
762,"['CC1210', 'CC2398', 'CC1247', 'CC3191']"
763,"['CC3897', 'CC2032', 'CC1551', 'CC2806', 'CC3540']"
764,"['CC1210', 'CC2398', 'CC1551', 'CC2146']"
765,"['CC1152', 'CC2032', 'CC1247', 'CC2204', 'CC1814']"
766,"['CC1210', 'CC2361', 'CC1011', 'CC2204', 'CC1125']"
767,"['CC3621', 'CC2849', 'CC4163']"
768,"['CC2277', 'CC1247', 'CC2204', 'CC1814']"
769,"['CC3677', 'CC2579', 'CC3404', 'CC1874']"
770,"['CC1674', 'CC3778', 'CC2500', 'CC1762']"
771,"['CC2745', 'CC3778', 'CC2724', 'CC3473']"
772,"['CC3897', 'CC2398', 'CC1301', 'CC1975']"
773,"['CC3897', 'CC2277', 'CC1247', 'CC2875']"
774,"['CC1069', 'CC2002', 'CC1582', 'CC3056']"
775,"['CC1210', 'CC2538', 'CC1301', 'CC2204', 'CC1527']"
776,"['CC2175', 'CC1011', 'CC2066', 'CC1347', 'CC2594']"
777,"['CC1110', 'CC2002', 'CC1301', 'CC2146', 'CC1490']"
778,"['CC4829', 'CC2486', 'CC1394', 'CC2204']"
779,"['CC1152', 'CC2486', 'CC1394', 'CC2204', 'CC1490']"
780,"['CC2410', 'CC1373', 'CC2443', 'CC1347']"
781,"['CC3897', 'CC2361', 'CC1031']"
782,"['CC1638', 'CC2302', 'CC1125']"
783,"['CC1210', 'CC3293', 'CC5070', 'CC4009']"
784,"['CC2410', 'CC1284', 'CC2500', 'CC1814']"
785,"['CC4439', 'CC3919', 'CC4483', 'CC4047', 'CC4282']"
786,"['CC3897', 'CC2538', 'CC1011', 'CC2146', 'CC1490']"
787,"['CC3897', 'CC2032', 'CC1551', 'CC3056']"
788,"['CC2410', 'CC1284', 'CC2724', 'CC3644', 'CC2875']"
789,"['CC3897', 'CC2849', 'CC3852']"
790,"['CC3621', 'CC2002', 'CC1031', 'CC3191']"
791,"['CC3897', 'CC2361', 'CC1301', 'CC1975']"
792,"['CC3897', 'CC3293', 'CC5095', 'CC4519']"
793,"['CC3621', 'CC1918', 'CC1799']"
794,"['CC1674', 'CC3741', 'CC2124', 'CC1301', 'CC3191']"
795,"['CC1110', 'CC2032', 'CC1551', 'CC2146', 'CC1814']"
796,"['CC1638', 'CC2032', 'CC1551', 'CC2246', 'CC1125']"
797,"['CC4829', 'CC2724', 'CC3473', 'CC1762']"
798,"['CC1152', 'CC2361', 'CC1394', 'CC2146']"
799,"['CC1110', 'CC2002']"
800,"['CC4920', 'CC3087', 'CC4314']"
801,"['CC1373', 'CC3087', 'CC4606']"
802,"['CC4829', 'CC1940', 'CC1031', 'CC3191']"
803,"['CC2745', 'CC3778', 'CC2124', 'CC1582', 'CC2627']"
804,"['CC1152', 'CC2361', 'CC1799', 'CC4781', 'CC2875']"
805,"['CC3840', 'CC2302', 'CC1601', 'CC2146', 'CC1527']"
806,"['CC1210', 'CC2175', 'CC1551', 'CC2146', 'CC1490']"
807,"['CC1210', 'CC2332', 'CC1301', 'CC2953']"
808,"['CC1638', 'CC2849', 'CC4047']"
809,"['CC1638', 'CC2124', 'CC1301', 'CC2594']"
810,"['CC1110', 'CC2538', 'CC1247', 'CC2806']"
811,"['CC3840', 'CC1940', 'CC1031', 'CC2875']"
812,"['CC1152', 'CC2361', 'CC1011', 'CC2204', 'CC1490']"
813,"['CC3897', 'CC2486', 'CC1394', 'CC2204']"
814,"['CC1638', 'CC2032', 'CC1198', 'CC2066', 'CC1874']"
815,"['CC3621', 'CC2277', 'CC1011', 'CC2697', 'CC3540']"
816,"['CC3677', 'CC2002', 'CC1762', 'CC3540']"
817,"['CC1110', 'CC2894', 'CC4047', 'CC4519']"
818,"['CC4920', 'CC2124', 'CC1301', 'CC2806', 'CC3540']"
819,"['CC2745', 'CC3741', 'CC2724', 'CC3644', 'CC3056']"
820,"['CC3897', 'CC2277', 'CC1198', 'CC2443']"
821,"['CC3897', 'CC1918', 'CC1463', 'CC2773']"
822,"['CC1435', 'CC2204', 'CC1527']"
823,"['CC2410', 'CC1551', 'CC3191']"
824,"['CC1210', 'CC2175', 'CC1247', 'CC2594']"
825,"['CC2410', 'CC1011', 'CC2697', 'CC3597', 'CC2594']"
826,"['CC2002', 'CC1301', 'CC1975']"
827,"['CC1210', 'CC2486', 'CC1031', 'CC1975']"
828,"['CC3677', 'CC2302', 'CC1347', 'CC2875']"
829,"['CC1069', 'CC2332', 'CC1031', 'CC1975']"
830,"['CC1638', 'CC2032', 'CC1551', 'CC2697', 'CC3597']"
831,"['CC3778', 'CC2002', 'CC1347', 'CC2594']"
832,"['CC1210', 'CC2002', 'CC1394', 'CC2875']"
833,"['CC2410', 'CC1284', 'CC2486', 'CC1394', 'CC2875']"
834,"['CC1210', 'CC2398', 'CC1011', 'CC2443', 'CC1814']"
835,"['CC2175', 'CC1373', 'CC2654', 'CC3434', 'CC1814']"
836,"['CC3621', 'CC3087']"
837,"['CC3840', 'CC2124']"
838,"['CC2032', 'CC1198']"
839,"['CC1638', 'CC2500', 'CC1125']"
840,"['CC1110', 'CC2277', 'CC1247', 'CC2246', 'CC1701']"
841,"['CC1110', 'CC2538', 'CC1031', 'CC2146', 'CC1490']"
842,"['CC2745', 'CC3778', 'CC2697']"
843,"['CC3677', 'CC2302', 'CC1762']"
844,"['CC1638', 'CC2032', 'CC1198', 'CC2697', 'CC3644']"
845,"['CC3897', 'CC2849', 'CC3960']"
846,"['CC4829', 'CC2443', 'CC1814']"
847,"['CC1210', 'CC2332', 'CC1394', 'CC2204', 'CC1527']"
848,"['CC1110', 'CC2398', 'CC1551', 'CC2773']"
849,"['CC1210', 'CC2538', 'CC1551', 'CC2146', 'CC1125']"
850,"['CC3897', 'CC1918', 'CC1247', 'CC2627']"
851,"['CC1918', 'CC1435', 'CC2697', 'CC3644', 'CC3056']"
852,"['CC3778', 'CC2724', 'CC3434', 'CC1814']"
853,"['CC3621', 'CC2538', 'CC1125']"
854,"['CC3621', 'CC2277', 'CC1551', 'CC2697', 'CC3644']"
855,"['CC3897', 'CC2002', 'CC1301', 'CC2204', 'CC1814']"
856,"['CC4483', 'CC4047']"
857,"['CC1069', 'CC2124', 'CC1601', 'CC2146', 'CC1125']"
858,"['CC1210', 'CC2361', 'CC1031', 'CC2146', 'CC1125']"
859,"['CC2097', 'CC1069', 'CC3018', 'CC4344', 'CC2627']"
860,"['CC2175', 'CC1373', 'CC2002', 'CC1301', 'CC1975']"
861,"['CC4439', 'CC4126', 'CC4483', 'CC3960', 'CC4314']"
862,"['CC3621', 'CC1918', 'CC1799', 'CC4679']"
863,"['CC3434', 'CC1347', 'CC2594']"
864,"['CC1110', 'CC2361']"
865,"['CC4694', 'CC1011', 'CC2146', 'CC1490']"
866,"['CC2097', 'CC1284', 'CC2849', 'CC3960', 'CC4282']"
867,"['CC1463', 'CC2500', 'CC1527']"
868,"['CC2097', 'CC1069', 'CC2579', 'CC3434', 'CC1347']"
869,"['CC3897', 'CC2398', 'CC1198', 'CC2697']"
870,"['CC3840', 'CC2124', 'CC1394', 'CC2146', 'CC1125']"
871,"['CC3621', 'CC1918', 'CC1011']"
872,"['CC2175', 'CC1301', 'CC2204', 'CC1874']"
873,"['CC2097', 'CC1069', 'CC2486', 'CC1394', 'CC2627']"
874,"['CC1210', 'CC2032', 'CC1011', 'CC2697']"
875,"['CC2175', 'CC1373', 'CC2500', 'CC1582', 'CC2627']"
876,"['CC1210', 'CC1940', 'CC1031', 'CC2146']"
877,"['CC1110', 'CC2361', 'CC1011', 'CC2246', 'CC1701']"
878,"['CC4200', 'CC4974', 'CC2875']"
879,"['CC3677', 'CC2277', 'CC1799', 'CC4781', 'CC3056']"
880,"['CC3897', 'CC2332', 'CC1031', 'CC2146', 'CC1527']"
881,"['CC3677', 'CC2146', 'CC1814']"
882,"['CC1210', 'CC2398', 'CC1301', 'CC2204']"
883,"['CC3977', 'CC4344', 'CC2594']"
884,"['CC1152', 'CC2277', 'CC1011', 'CC2443', 'CC1527']"
885,"['CC3621', 'CC2032', 'CC1394', 'CC2146', 'CC1527']"
886,"['CC2097', 'CC1284', 'CC2486', 'CC1394', 'CC2146']"
887,"['CC3621', 'CC1918', 'CC1435', 'CC2773', 'CC3718']"
888,"['CC3778', 'CC2124', 'CC1301', 'CC2806', 'CC3718']"
889,"['CC5181', 'CC2146']"
890,"['CC1674', 'CC3741', 'CC2124', 'CC1874']"
891,"['CC3840', 'CC1940', 'CC1301', 'CC2146', 'CC1814']"
892,"['CC4694', 'CC1582', 'CC2875']"
893,"['CC1110', 'CC2538', 'CC1198', 'CC2806', 'CC3568']"
894,"['CC3621', 'CC2277', 'CC1582', 'CC3191']"
895,"['CC1110', 'CC2361', 'CC1198', 'CC2146', 'CC1490']"
896,"['CC3897', 'CC2398', 'CC1198', 'CC2773']"
897,"['CC3897', 'CC3343', 'CC5181', 'CC2443', 'CC1125']"
898,"['CC1110', 'CC2697', 'CC3568']"
899,"['CC1284', 'CC2579', 'CC3644', 'CC3056']"
900,"['CC3897', 'CC2277', 'CC1601', 'CC2627']"
901,"['CC1152', 'CC2361', 'CC1011', 'CC2443', 'CC1814']"
902,"['CC3897', 'CC2538', 'CC1247', 'CC2697', 'CC3597']"
903,"['CC5070', 'CC4047']"
904,"['CC1110', 'CC2361', 'CC1799', 'CC4731', 'CC1527']"
905,"['CC1152', 'CC2773', 'CC3568']"
906,"['CC1110', 'CC2361', 'CC1247', 'CC2697', 'CC3644']"
907,"['CC1210', 'CC2398', 'CC1551', 'CC2875']"
908,"['CC4920', 'CC2124', 'CC1601', 'CC2875']"
909,"['CC1463', 'CC2500', 'CC1582', 'CC2875']"
910,"['CC1210', 'CC1918', 'CC1198', 'CC2697', 'CC3568']"
911,"['CC3897', 'CC1918', 'CC1247', 'CC2594']"
912,"['CC2175', 'CC1435', 'CC2302', 'CC1762', 'CC3540']"
913,"['CC2579', 'CC3473', 'CC1527']"
914,"['CC3897', 'CC1918', 'CC1247', 'CC2953']"
915,"['CC2361', 'CC1551', 'CC2066', 'CC1874']"
916,"['CC2745', 'CC3509', 'CC1347', 'CC2875']"
917,"['CC3897', 'CC1940', 'CC1301', 'CC2204', 'CC1874']"
918,"['CC3621', 'CC1918', 'CC1463', 'CC2204', 'CC1125']"
919,"['CC1638', 'CC2124', 'CC1301', 'CC2204', 'CC1814']"
920,"['CC1152', 'CC2032', 'CC1011', 'CC2806', 'CC3568']"
921,"['CC2410', 'CC1435', 'CC2146', 'CC1125']"
922,"['CC3897', 'CC2398', 'CC1247', 'CC2246', 'CC1527']"
923,"['CC1638', 'CC1940', 'CC1601', 'CC2875']"
924,"['CC1210', 'CC1918', 'CC1198', 'CC2443', 'CC1490']"
925,"['CC1463', 'CC2246', 'CC1490']"
926,"['CC1152', 'CC2398', 'CC1301', 'CC2806', 'CC3568']"
927,"['CC3840', 'CC1940', 'CC1394', 'CC2204', 'CC1527']"
928,"['CC1463', 'CC2066', 'CC1125']"
929,"['CC3840', 'CC2002', 'CC1394', 'CC2204', 'CC1814']"
930,"['CC3677', 'CC2486', 'CC1394', 'CC2204', 'CC1814']"
931,"['CC1110', 'CC2277', 'CC1198', 'CC2204', 'CC1874']"
932,"['CC1110', 'CC2032', 'CC1394', 'CC2146', 'CC1490']"
933,"['CC3897', 'CC2361', 'CC1347', 'CC2594']"
934,"['CC1110', 'CC2277', 'CC1551', 'CC2806', 'CC3718']"
935,"['CC1152', 'CC2302', 'CC1601', 'CC2146', 'CC1527']"
936,"['CC3621', 'CC2724', 'CC3644', 'CC2875']"
937,"['CC3897', 'CC2486', 'CC1394', 'CC2146']"
938,"['CC1638', 'CC2443']"
939,"['CC3897', 'CC2398', 'CC1011', 'CC2246', 'CC1527']"
940,"['CC1110', 'CC2002', 'CC1701']"
941,"['CC2410', 'CC1284', 'CC2486', 'CC1031']"
